batch_size,input_length,embedding_layer,block_0_ln_1,block_0_attn,block_0_ln_2,block_0_mlp,block_1_ln_1,block_1_attn,block_1_ln_2,block_1_mlp,block_2_ln_1,block_2_attn,block_2_ln_2,block_2_mlp,block_3_ln_1,block_3_attn,block_3_ln_2,block_3_mlp,block_4_ln_1,block_4_attn,block_4_ln_2,block_4_mlp,block_5_ln_1,block_5_attn,block_5_ln_2,block_5_mlp,block_6_ln_1,block_6_attn,block_6_ln_2,block_6_mlp,block_7_ln_1,block_7_attn,block_7_ln_2,block_7_mlp,block_8_ln_1,block_8_attn,block_8_ln_2,block_8_mlp,block_9_ln_1,block_9_attn,block_9_ln_2,block_9_mlp,block_10_ln_1,block_10_attn,block_10_ln_2,block_10_mlp,block_11_ln_1,block_11_attn,block_11_ln_2,block_11_mlp,FC_layer
3,811,17807360,7494656,155810304,7494656,156957696,7494656,155810304,7494656,156957696,7494656,155810304,7494656,156957696,7494656,155810304,7494656,156957696,7494656,155810304,7494656,156957696,7494656,155164160,7494656,156957696,7494656,155164160,7494656,156957696,7494656,155164160,7494656,156957696,7494656,155164160,7494656,156957696,7494656,155164160,7494656,156957696,7494656,155164160,7494656,156957696,7494656,155164160,7494656,156957696,7494656
3,493,11365376,4780544,72714752,4780544,99140096,4780544,73003520,4852736,99480576,4852736,74417152,5121024,99480576,5121024,74417152,5121024,99480576,5121024,74417152,5121024,99480576,5121024,74417152,5121024,99480576,5121024,74417152,5121024,99480576,5121024,72156160,4555776,98915328,4555776,71590912,4555776,98915328,4555776,71590912,4555776,98214912,4555776,71590912,4555776,95413248,4555776,71678976,4555776,95413248,4555776
3,473,10630144,4371456,68109312,4371456,91542528,4371456,68109312,4371456,91542528,4371456,68109312,4371456,91542528,4371456,68109312,4371456,91542528,4371456,68109312,4371456,91542528,4371456,68109312,4371456,91542528,4371456,68109312,4371456,91542528,4371456,68109312,4371456,92169216,4998144,69362688,4371456,92169216,4998144,68109312,4371456,91542528,4371456,68109312,4371456,91542528,4371456,67314688,4371456,91542528,4371456
3,255,5483520,2356224,28692992,2356224,53954560,2356224,29187584,2356224,53954560,2356224,28230656,2356224,49524736,2529280,30278144,2356224,50184192,3188736,32465920,2356224,50184192,3188736,31597056,2356224,49351680,3225088,28230656,2356224,49351680,2356224,28230656,2356224,49351680,2356224,28837888,2496512,49351680,2356224,28984320,2935808,49499136,2356224,29716480,2935808,49499136,2356224,29826560,2935808,49499136,2356224
3,311,6687744,2874368,37573632,2874368,60189696,2874368,37826560,2874368,60189696,2874368,37826560,2874368,60189696,2874368,38582272,2874368,60189696,2874368,37597184,2874368,60189696,2874368,37597184,2874368,60189696,2874368,37597184,2874368,60189696,2874368,37597184,2874368,60429312,2874368,37433856,2874368,60429312,3113984,38555648,3113984,60189696,2874368,37433856,2874368,60429312,3113984,38555648,3113984,60189696,2874368
3,419,9039872,3874816,56578560,3871744,81091584,3871744,56578560,3871744,81091584,3871744,56578560,3871744,81091584,3871744,56578560,3871744,81091584,3871744,56578560,3871744,81091584,3871744,56578560,3871744,81091584,3871744,56578560,3871744,81091584,3871744,56578560,3871744,81091584,3871744,56578560,3871744,81091584,3871744,56917504,3871744,81091584,3871744,57686528,4870144,81091584,4870144,58345984,3871744,82089984,3871744
3,577,12834816,5539840,91849216,5331968,111670272,5331968,90817024,5331968,112186368,5848064,92321280,6161408,111670272,5331968,91646464,6161408,111670272,5331968,91646464,6161408,111670272,5331968,91646464,6161408,111670272,5331968,91646464,6161408,111670272,5331968,91646464,6161408,111670272,5331968,91646464,6161408,111670272,5331968,91646464,6161408,111670272,5331968,91646464,6161408,111670272,5331968,91342336,5331968,111670272,5331968
3,260,6342656,2779136,30928384,2779136,50921472,2779136,31307776,2403328,50921472,3005440,31909888,2403328,50921472,3005440,31909888,2403328,50921472,3005440,32367616,2403328,50921472,3005440,32367616,2403328,50921472,3005440,32367616,2403328,50921472,3005440,32367616,2403328,50921472,3005440,32367616,2403328,50921472,3005440,31313408,2403328,50319360,2403328,29583872,2480128,50319360,2403328,29660672,2480128,50319360,2403328
3,356,7838208,3290112,45249024,3290112,68898816,3290112,45249024,3290112,68898816,3290112,45249024,3685376,69271552,3662848,45644288,3290112,69271552,3662848,46367232,3290112,69271552,3662848,46367232,3290112,69271552,3662848,45621760,3290112,68898816,3662848,45249024,3290112,68898816,3290112,45249024,3290112,68898816,3290112,45249024,3290112,68898816,3290112,45249024,3290112,68898816,3290112,45249024,3290112,68898816,3290112
3,219,4867072,2103296,24403456,2103296,42463232,2103296,24403456,2476032,42835968,2103296,26176000,2476032,42835968,2476032,26176000,2476032,42835968,2476032,26176000,2476032,42835968,2476032,26176000,2476032,42835968,2476032,26660352,2497536,42384384,2024448,25711104,2497536,42384384,2024448,24048128,2497536,42384384,2024448,24521216,2497536,42384384,2024448,24048128,2497536,42384384,2024448,24521216,2497536,42384384,2024448
3,778,17620992,7189504,146046976,7189504,153970688,7189504,146046976,7189504,153970688,7189504,146386944,7189504,153630720,7529472,147066880,7189504,150910976,7529472,147066880,7189504,150910976,7529472,146386944,7189504,150571008,7189504,146046976,7189504,150571008,7189504,146046976,7189504,150571008,7189504,146046976,7189504,150571008,7189504,146046976,7189504,150571008,7189504,146046976,7189504,150571008,7189504,148086784,8209408,150571008,7189504
3,1024,22766592,9631744,227711488,9461760,198180864,9461760,227541504,9461760,198180864,9461760,227541504,9461760,198180864,9461760,227541504,9461760,198180864,9461760,227541504,9461760,198180864,9461760,227541504,9461760,198180864,9461760,227541504,9461760,198180864,9461760,227541504,9461760,198180864,9461760,227541504,9461760,198180864,9461760,227541504,9461760,198180864,9461760,227541504,9461760,198180864,9461760,227541504,9461760,198180864,9461760
3,156,4673536,2101248,19239424,2101248,31711232,2101248,19239424,1441792,33165312,1712128,17461760,1712128,30191616,1441792,16501760,1441792,30343168,1593344,16923648,1441792,30343168,1593344,16956416,1441792,30343168,1593344,16956416,1441792,30343168,1593344,16956416,1441792,30343168,1593344,16772096,1441792,30461952,1712128,16772096,1441792,30461952,1712128,15842304,1441792,30461952,1712128,15842304,1441792,30461952,1712128
3,1024,22052864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,199286784,9461760,228590080,9461760,198918144,9461760,228590080,9461760,198180864,9461760,227541504,9461760,198180864,9461760,227541504,9461760,198180864,9461760,227541504,9461760,198180864,9461760,227541504,9461760,198180864,9461760,227541504,9461760,198180864,9461760,227541504,9461760,198180864,9461760
3,650,14680064,6307840,111595520,6006784,125798400,6307840,110090240,6006784,125798400,6006784,110090240,6006784,125798400,6006784,110692352,6006784,126400512,6608896,111896576,6006784,126400512,6608896,111294464,6006784,125798400,6006784,110090240,6006784,125798400,6006784,110090240,6006784,125798400,6006784,110090240,6006784,125798400,6006784,110090240,6006784,125798400,6006784,110090240,6006784,126701568,6006784,110993408,6909952,125798400,6006784
3,515,11689984,4809728,78927360,5411840,100323328,5411840,78174720,4759552,99671040,4759552,76870144,4759552,99671040,4759552,76870144,4759552,99671040,4759552,76870144,4759552,99671040,4759552,76870144,4759552,99671040,4759552,76870144,4759552,99671040,4759552,76870144,4759552,99671040,4759552,76870144,4759552,99671040,4759552,76870144,4759552,99671040,4759552,76870144,4759552,99671040,4759552,76870144,4759552,99671040,4759552
3,798,17940480,7373824,151172608,7373824,154441728,7373824,151172608,7373824,154441728,7373824,151172608,7373824,154441728,7373824,151172608,7373824,154441728,7373824,151172608,7373824,155418624,8350720,152149504,7373824,155418624,8350720,154103296,7373824,155418624,8350720,154103296,7373824,154441728,7373824,151172608,7373824,154441728,7373824,151172608,7373824,154441728,7373824,151172608,7373824,154441728,7373824,151172608,7919616,154441728,7373824
3,483,11173888,4688896,70564864,4688896,93703168,4688896,70634496,4758528,93772800,4688896,70913024,4758528,93772800,4758528,71820288,5240832,94255104,5212160,73324544,5240832,94255104,5240832,73324544,5240832,94255104,5240832,73324544,5240832,94255104,5240832,72547328,4463616,93477888,5240832,69438464,4463616,93477888,4463616,69438464,4463616,93477888,4463616,69438464,4463616,93477888,4463616,69438464,4463616,93477888,4463616
3,439,9852928,4057088,60757504,4057088,87931904,4057088,60757504,4057088,87486464,4799488,60757504,4057088,85704704,4799488,62984704,4057088,85704704,4799488,62984704,4057088,85704704,4799488,62984704,4057088,85704704,4799488,62984704,4057088,85704704,4799488,62984704,4057088,85704704,4799488,62984704,4057088,85704704,4799488,62984704,4057088,85704704,4799488,60757504,4057088,84962304,4057088,60757504,4057088,84962304,4057088
3,196,4796416,2102272,21476352,2102272,42022912,2102272,21476352,1904128,41732096,1811456,20498432,1811456,39545344,1904128,20300288,1811456,37933056,1904128,20022272,1811456,37933056,1811456,20022272,1811456,37933056,1811456,20022272,1811456,38032384,1910784,20320256,1811456,38032384,1910784,20022272,1811456,37933056,1811456,20299264,1811456,37933056,2507776,20022272,1811456,37933056,1811456,20135424,1811456,37933056,1811456
3,344,8301056,4055040,46899712,4055040,67451904,4055040,46899712,4055040,67451904,4055040,46899712,4055040,67451904,4055040,46899712,4055040,66908160,3511296,46355968,4105216,67502080,4055040,47150592,3179520,67502080,4105216,44373504,3179520,66576384,3179520,42522112,3179520,66576384,3179520,42522112,3179520,66576384,3179520,42522112,3179520,66576384,3179520,42522112,3179520,66576384,3179520,42522112,3179520,66576384,3179520
3,603,14385152,6208512,99090432,5572608,118381568,5572608,97182720,5572608,116702208,5572608,97182720,5572608,116702208,5572608,97182720,5572608,116702208,5572608,97182720,5572608,116702208,5572608,97182720,5572608,116702208,5572608,97182720,5572608,116702208,5572608,97182720,5572608,116702208,5572608,97182720,5572608,116702208,5572608,97182720,5572608,116702208,5572608,97182720,5572608,116702208,5572608,97182720,5572608,116702208,5572608
3,546,12165120,5047296,83917824,5047296,109891584,5047296,83960832,5090304,109889536,5047296,83907584,5045248,109889536,5045248,83907584,5045248,109889536,5045248,83907584,5045248,109889536,5045248,83483648,5045248,109889536,5045248,83483648,5045248,109889536,5045248,83483648,5045248,109889536,5045248,83483648,5045248,110232576,5045248,83483648,5045248,110232576,5045248,83483648,5045248,107495424,5045248,83483648,5045248,105670656,5045248
3,1024,22351872,9627648,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760,228590080,9461760,198180864,9461760
3,304,7225344,3153920,38304768,3153920,59506688,3153920,37534720,3153920,59179008,3153920,37534720,3153920,59179008,3153920,37534720,3153920,59179008,3153920,37534720,3153920,59179008,3153920,38829056,2809856,58834944,3477504,35814400,2809856,58834944,2809856,35814400,2809856,58834944,2809856,35814400,2809856,58834944,2809856,35814400,2809856,58834944,2809856,35814400,2809856,58834944,2809856,35814400,2809856,59523072,3497984
3,183,4690944,2069504,20909056,2102272,40435712,2102272,20402176,2102272,40435712,2102272,21612544,2446336,40779776,2446336,22122496,2446336,40779776,2446336,22122496,2446336,38014976,2446336,22873088,2696192,36421632,2613248,22367232,1691648,36421632,2696192,22367232,1691648,36421632,2696192,22367232,1691648,36421632,2696192,22367232,1691648,35533824,1808384,23371776,2696192,36421632,2696192,22367232,1691648,36904960,2696192
3,503,12696576,5670912,73873920,4647936,99007488,4647936,74545664,4647936,99007488,4647936,74545664,4647936,97348608,4647936,73772544,4647936,97348608,4647936,73772544,4647936,97348608,4647936,73772544,4647936,97348608,4647936,73772544,4647936,97348608,4647936,73772544,4647936,97348608,4647936,73772544,4647936,97348608,4647936,73772544,4647936,97348608,4647936,73772544,4647936,97348608,4647936,73772544,4647936,97348608,4647936
3,194,4790272,2102272,21307904,2102272,39446528,2102272,21307904,2280448,38033408,2102272,22813184,2434048,38187008,2434048,22966784,2434048,38187008,2434048,22966784,2434048,38187008,2434048,22966784,2434048,38254592,2434048,23034368,2434048,38187008,2434048,23045632,2434048,38209536,2434048,23158272,2456576,38209536,2456576,23158272,2456576,38209536,2456576,23158272,2774016,37545984,2456576,19840512,1793024,37545984,1793024
3,370,9676800,4192256,51222016,3419136,73046016,4248576,47131136,3419136,76810240,3419136,47131136,3419136,76810240,3419136,47131136,3419136,76975104,3584000,47352320,3419136,76810240,3419136,47860224,3419136,75769856,4148224,47860224,3419136,71608320,4148224,47860224,3419136,71608320,4148224,47860224,3419136,71608320,4148224,47860224,3419136,71608320,4148224,47860224,3419136,71608320,3419136,47860224,3419136,71608320,4148224
3,481,12805120,4445184,69011456,4445184,93090816,4445184,69011456,4445184,93090816,4445184,69011456,4445184,93090816,4445184,69011456,4445184,93090816,4752384,69318656,4445184,93090816,4445184,69011456,4445184,93090816,4445184,69011456,4445184,93090816,4445184,69011456,4445184,93090816,4445184,69011456,4445184,93090816,4445184,69011456,4445184,93090816,4445184,69011456,4445184,93090816,4445184,69677056,4445184,93090816,4445184
3,210,4839424,2102272,23949312,2102272,42847232,2102272,24170496,2904064,43649024,2102272,25288704,1940480,42685440,1940480,23361536,1940480,42685440,1940480,23361536,1940480,41868288,1940480,23361536,1940480,40642560,1940480,23361536,1940480,40642560,1940480,23361536,1940480,40642560,1940480,23361536,1940480,40642560,1940480,22892544,2502144,40642560,1940480,23002112,2502144,40642560,1940480,24032256,2502144,40642560,1940480
3,465,10299392,4444160,67137536,4444160,93090816,4444160,66695168,4444160,93090816,4444160,66695168,4444160,93090816,4444160,68329472,4852736,93499392,4852736,68738048,4852736,93499392,4852736,68738048,4852736,93499392,4852736,67069952,4296704,92943360,4296704,66547712,4591616,91763712,4296704,66547712,4591616,89994240,4296704,66547712,4591616,89994240,4296704,66547712,4591616,89994240,4296704,66547712,4591616,89994240,4296704
3,145,3910656,1736704,16159232,1736704,28200960,1478656,15108608,1736704,28200960,1478656,15108608,1736704,28200960,1478656,15108608,1736704,28459008,1736704,16156160,1827840,28550144,1827840,16338432,2101248,28823552,1827840,17705472,2101248,28823552,2101248,17705472,2280448,29002752,2101248,14841344,1340416,28062720,1340416,13901312,1340416,28062720,1340416,14033408,1340416,28062720,1340416,14165504,1472512,28062720,1340416
3,323,7581696,2984960,39187456,2984960,64834560,2984960,38942720,2984960,65891328,2984960,38942720,2984960,66711552,2984960,39891968,2984960,67258368,2984960,39891968,2984960,63461376,2984960,38942720,2984960,62512128,2984960,38942720,2984960,62512128,2984960,38942720,2984960,62512128,2984960,38942720,2984960,62512128,2984960,38942720,2984960,62512128,2984960,38942720,2984960,62512128,2984960,38942720,2984960,62512128,2984960
3,619,14713856,6696960,106081792,6696960,122024960,6696960,106081792,6696960,120775680,6696960,105104896,5720064,119798784,6696960,101197312,5720064,120635392,6556672,101197312,5720064,120635392,6556672,103707136,5720064,120635392,6556672,103707136,5720064,120635392,6556672,102033920,5720064,119798784,5720064,101197312,5720064,119798784,5720064,101197312,5720064,119798784,5720064,101197312,5720064,119798784,5720064,101197312,5720064,119798784,5720064
3,304,6801408,2941952,37244928,2941952,62096384,2941952,36474880,2941952,59667456,2941952,36474880,2984960,59010048,2941952,36689920,2984960,59010048,2984960,36689920,2984960,59010048,2984960,38209536,2809856,59506688,3381248,38501376,2809856,59506688,3481600,38501376,2809856,59506688,3481600,39918592,2809856,58834944,3731456,36482048,2809856,58834944,2809856,36482048,2809856,58834944,2809856,36482048,2809856,58834944,2809856
3,707,16106496,6984704,126761472,6533120,136829952,7279616,124604928,6533120,136829952,6533120,124604928,6533120,136829952,6533120,124604928,6533120,136829952,6533120,124604928,6533120,136829952,6533120,124604928,6533120,136829952,6533120,124604928,6533120,136829952,6533120,124604928,6533120,136829952,6533120,124604928,6533120,136829952,6533120,124604928,6533120,136829952,6533120,124604928,6533120,136829952,6533120,124604928,6533120,136829952,6533120
3,197,4318208,1861632,21970432,2102272,38408192,2102272,22211072,2102272,38223872,1917952,21366272,1820672,38126592,1820672,20803072,1820672,38126592,1820672,21116416,2134016,38126592,1820672,21429760,2461696,38126592,1820672,22830592,1820672,38126592,1820672,20803072,1820672,38126592,1820672,20803072,1820672,38126592,1820672,20803072,1820672,38126592,1820672,20803072,1820672,38126592,1820672,21027328,1820672,38437888,1820672
